M Y Z alpha diffusion overshoot age log_g L radius Y_surf X_c mass_cc
1.038339434570324293e+00 2.738574433593803370e-01 2.101948046874992787e-02 1.849176581054710944e+00 1.069377992187473092e+00 2.034520043945312884e-01 6.336058818946141535e+00 4.344151352184295156e+00 1.336841326763721138e+00 1.137720469716935856e+00 2.385860653625093419e-01 1.190854167702036226e-01 5.313768311376583335e-03
9.748267226562674637e-01 2.984156367187564274e-01 2.097773339843731280e-02 1.768320558105481943e+00 9.639657944335685569e-01 2.168528452148395791e-01 6.911288988038049474e+00 4.348946895294266035e+00 1.178037100671651904e+00 1.095878518326964812e+00 2.596621266255340621e-01 9.281892138065123143e-02 2.252935665361832651e-03
9.774490507812501061e-01 2.827663061523458810e-01 2.022128662109365024e-02 1.970132451171873633e+00 1.126414326171857105e+00 2.584040156249991504e-01 7.626496292310348757e+00 4.365490523036040571e+00 1.181759354255496497e+00 1.077387651234032795e+00 2.455322949667819443e-01 1.401585415909580024e-01 1.259054063464601358e-02
9.348970556640672225e-01 3.055032329101612931e-01 2.033267089843725922e-02 1.817397153320317038e+00 8.681052182616948443e-01 2.510282016601498856e-01 7.446370670900993360e+00 4.370936596823828069e+00 1.047853711116525366e+00 1.044814178813008754e+00 2.664478615382483984e-01 1.005608762697083464e-01 1.107519879763059446e-03
9.528037075195361361e-01 3.010567983398472203e-01 2.107815917968737865e-02 1.785588995117190159e+00 8.583437885741974638e-01 2.423176450195263509e-01 7.425081102510612041e+00 4.356641606157978686e+00 1.103915192445789506e+00 1.073895168626843866e+00 2.616666845020402254e-01 1.005296748915277816e-01 3.672992204395524301e-03
9.741763154296918525e-01 2.852321430664090385e-01 1.924259814453107079e-02 1.931902528808610686e+00 1.044869593749972347e+00 2.510595493164036185e-01 7.388164548292386336e+00 4.363605488873035121e+00 1.181694119703807555e+00 1.076290887616552894e+00 2.480995230540909424e-01 1.009978939443419432e-01 3.844254910321984100e-03
9.602129848632879883e-01 2.951351337890664728e-01 1.969301123046852606e-02 1.835342593750015183e+00 1.033845916015594835e+00 2.435417709960882859e-01 7.415904310406550515e+00 4.354163518493851193e+00 1.157624303394046761e+00 1.080761433837479135e+00 2.561599327963263173e-01 8.568189487458935383e-02 2.785399656975320101e-03
1.003096303710952597e+00 2.826240786132856453e-01 2.093204882812482390e-02 1.754300088378912603e+00 1.037626536621075291e+00 1.746084433593732554e-01 6.917741581476399837e+00 4.337362246657050058e+00 1.239463784672140800e+00 1.127193617609066223e+00 2.437948205605632856e-01 1.117825148796825346e-01 5.180974945683002909e-03
1.022368773437510647e+00 2.820889311523483434e-01 2.190852880859356019e-02 1.798691771972661169e+00 1.002588442382800427e+00 1.707915166015614439e-01 6.427802375774419374e+00 4.340682494127808155e+00 1.293633464471231731e+00 1.134147433433988050e+00 2.448152778573830513e-01 1.559768096079468536e-01 1.246158592432359581e-02
1.005997968750006466e+00 2.838115844726606940e-01 2.088557958984360932e-02 1.870439144042983060e+00 1.025019826660132249e+00 2.256903637695296394e-01 6.690915159511216181e+00 4.353873040058636512e+00 1.257332232491815471e+00 1.107756345663688302e+00 2.474582953782235306e-01 1.290180494487679075e-01 8.357092046932914145e-03
9.764374697265773007e-01 2.936846357421930565e-01 2.038882958984353233e-02 1.767787135253918729e+00 1.044448858886695586e+00 2.032266865234340913e-01 7.212206655154801638e+00 4.337987066253945478e+00 1.208963925544766393e+00 1.111017631954758222e+00 2.535805499735137580e-01 8.112994479912936929e-02 3.491185127289219044e-03
9.746445102539151861e-01 2.914474785156289660e-01 1.965990039062488759e-02 1.855627207519551458e+00 1.092323430664034811e+00 2.321560620117152085e-01 7.219479416577536668e+00 4.349830352911999043e+00 1.218431721842045512e+00 1.094956905044613960e+00 2.527071061712031219e-01 8.671703094299336445e-02 4.040201960042885676e-03
9.498351831054785421e-01 3.023346123046919409e-01 2.142898828124993604e-02 1.829182819335941845e+00 9.591654746093497552e-01 2.458451235351513664e-01 7.459852275431884117e+00 4.363813567445186337e+00 1.078866105976341361e+00 1.062569887340022223e+00 2.634712256318539336e-01 9.236400527243528169e-02 8.819839247520179374e-04
9.535128510742335584e-01 3.058442045898497330e-01 2.163460302734359492e-02 1.741180435546880956e+00 8.577311372070107742e-01 2.291829121093698352e-01 6.937737495628219619e+00 4.364872295294693672e+00 1.068498609153953671e+00 1.063640161944162221e+00 2.674819497964750492e-01 1.143108501256038106e-01 5.510838687346966561e-04
9.385184433593808384e-01 3.076535996093804903e-01 2.042537353515603074e-02 1.803854220703134503e+00 9.106425258788778399e-01 2.544582412109304137e-01 7.555627131168476396e+00 4.355385716061494605e+00 1.101543361901599960e+00 1.066153682730133001e+00 2.673647871616925964e-01 7.538627862848105987e-02 1.998269953124770081e-03
1.057819791503911588e+00 2.743820405273471597e-01 2.191849999999993456e-02 1.968233499023458011e+00 1.075885398925758629e+00 2.014052456054702678e-01 5.893272706320439092e+00 4.346942557411444419e+00 1.431953818320983451e+00 1.145332448217566190e+00 2.401697273470875249e-01 1.710081142644641061e-01 1.769311370330335642e-02
1.021812289062510537e+00 2.837284863281301361e-01 2.154960498046869233e-02 1.849819781250020112e+00 1.014292894042941873e+00 2.145661967773430656e-01 6.542717949517312448e+00 4.341480949388887289e+00 1.314439551106634463e+00 1.132098993928680519e+00 2.472709921855524573e-01 1.023647021889040332e-01 6.166184976365983623e-03
1.035466933593763406e+00 2.736992080078181067e-01 2.105676513671872474e-02 1.811419916015653886e+00 1.125260897460904852e+00 2.209608959960936703e-01 6.631966784714037999e+00 4.335437765257032616e+00 1.327437631818923380e+00 1.147017438064986461e+00 2.378556463283623412e-01 8.230777682656659211e-02 1.310767757392728838e-03
9.691023681640781318e-01 2.953700302734432737e-01 2.042617041015601723e-02 1.740908775390637597e+00 1.033658981445288338e+00 2.034136484374956810e-01 7.316175963368654500e+00 4.339064621536993016e+00 1.171319600019373297e+00 1.105110957023896834e+00 2.550278692735654662e-01 7.443606870927488295e-02 1.423589795543493339e-03
9.750513520507941845e-01 3.000383554687548471e-01 2.086345068359359012e-02 1.820745637695325936e+00 9.809608452148174118e-01 2.203169340820272937e-01 7.059219695131329964e+00 4.340466745294378370e+00 1.238043795194768038e+00 1.107342645102920242e+00 2.600875069021861830e-01 8.707939549535352597e-02 7.212863216012068389e-03
1.038231284667978871e+00 2.707749931640668350e-01 2.007558349609374002e-02 1.860349816406273726e+00 1.157857957519502046e+00 1.964692246093749650e-01 6.503737067616030210e+00 4.335156157532659371e+00 1.385533628270969375e+00 1.149760862500492031e+00 2.340985121122746704e-01 1.056453187334967792e-01 6.188761584257892155e-03
9.317526210937543407e-01 3.057632983398487769e-01 1.971857666015597310e-02 1.794259543945320612e+00 9.376653715820059132e-01 2.454435297851496611e-01 7.763004315211266437e+00 4.354095142350782766e+00 1.093326854875974030e+00 1.064259542275954651e+00 2.646813724359440845e-01 7.632534144220284866e-02 2.146576338138293707e-03
1.009361202148448156e+00 2.785275395507853524e-01 1.977037011718749127e-02 1.851083780273464985e+00 1.187614805664033213e+00 2.295921289062479997e-01 6.813160532128256008e+00 4.346475154553238518e+00 1.282045860191637798e+00 1.118899570035206903e+00 2.420606663787355506e-01 9.403202775615679410e-02 2.480780845280191899e-03
1.001171581054699278e+00 2.887784453125044060e-01 2.093697607421862381e-02 1.815119245605485432e+00 1.080644013183566843e+00 1.983314809570285164e-01 7.127922120755386004e+00 4.324651840149906334e+00 1.313431239068921341e+00 1.142525949531931539e+00 2.490730135590023542e-01 7.664059995612959586e-02 7.879292911942758701e-03
1.018382825683604054e+00 2.810312519531280584e-01 2.041304394531251454e-02 1.903958289550809591e+00 1.175434596191381020e+00 2.282300312499991324e-01 6.672432190655058548e+00 4.342293792541894071e+00 1.337565538401715548e+00 1.128995221592799636e+00 2.445526305981778614e-01 9.612376484157218737e-02 6.648178201740984408e-03
1.023459474609386133e+00 2.802736596679739622e-01 2.104146386718742934e-02 1.841186274902362863e+00 1.030842721191381095e+00 2.091025541992183878e-01 6.229101082695888358e+00 4.354053156527637469e+00 1.284748556951569753e+00 1.116886350993813171e+00 2.451140272249724417e-01 1.411395113384942279e-01 5.447361962087269617e-03
1.000380571777364391e+00 2.916419741211000449e-01 2.230475830078116825e-02 1.745188537109383597e+00 9.187037055663849205e-01 2.175589033203101652e-01 6.803826377852882246e+00 4.339206142101836861e+00 1.214455815852594212e+00 1.122238761055777134e+00 2.537463239284376004e-01 8.459816420491216016e-02 1.187250009345522123e-03
1.015611778320317349e+00 2.903822177734409760e-01 2.161856933593740010e-02 1.858299739257821548e+00 1.015099751953106644e+00 1.928885410156241653e-01 6.745551259182916759e+00 4.321726095263974443e+00 1.398359159499893201e+00 1.155467018480393016e+00 2.504032063967748245e-01 1.337454748327791265e-01 2.185538290184625351e-02
1.011182131835951292e+00 2.859072314453184327e-01 2.129521044921863296e-02 1.815320604492204781e+00 1.001544181640599662e+00 2.119822622070299534e-01 6.514670131464256997e+00 4.347817934894092851e+00 1.263587346076965323e+00 1.117853516989861351e+00 2.493969313984222835e-01 1.147091597920351369e-01 4.898512279218815435e-03
1.046259023925790732e+00 2.708806889648481819e-01 2.076274658203126899e-02 1.883364815429716010e+00 1.166059683593720919e+00 2.141815317382822215e-01 6.519379904457091257e+00 4.333940309781303846e+00 1.395730546927631766e+00 1.155384701078581600e+00 2.353135592190690462e-01 8.833134709067672063e-02 5.206207457502278271e-03
1.018682170898444816e+00 2.763170820312520481e-01 1.889195019531250339e-02 1.921600095214869075e+00 1.210177295898414940e+00 2.108830131835933985e-01 6.847983557522408837e+00 4.328423878616366238e+00 1.433481537231976022e+00 1.148037155968043566e+00 2.369380763151887614e-01 1.057449817135380082e-01 1.384308485402120821e-02
9.639504077148380867e-01 2.819961186523466945e-01 1.905929931640605243e-02 1.924978796386723978e+00 1.061545553222633664e+00 2.454367099609350844e-01 7.952990701177496291e+00 4.362779384466484167e+00 1.147186482417128062e+00 1.071841448745111114e+00 2.438777945579056472e-01 9.907241210216480298e-02 4.691824327003867381e-03
1.058196194335943030e+00 2.682792353515653927e-01 2.059362695312508262e-02 1.899271932128929974e+00 1.221090703613257666e+00 1.812116850585938355e-01 6.476406831978107626e+00 4.319612345032782130e+00 1.490146179426539153e+00 1.181631207833072850e+00 2.313455490031937067e-01 1.067095066040929380e-01 1.308229905393313089e-02
9.862580405273574380e-01 2.944884985351614026e-01 2.092588330078118397e-02 1.818547147460959357e+00 1.042273157226531133e+00 2.361659282226522549e-01 7.044911676687284796e+00 4.340581839379249018e+00 1.240819360468097043e+00 1.112810152725141721e+00 2.558740215734336410e-01 7.041930772149918027e-02 2.928563713162948747e-03
1.007819006835945164e+00 2.804579907226589786e-01 1.913968896484375889e-02 1.851842162109384793e+00 1.056548842773417762e+00 1.932505253906253162e-01 6.934823021430279510e+00 4.320516946525459367e+00 1.434265083226291537e+00 1.151852370696325512e+00 2.370420477556975380e-01 1.241369777692333254e-01 1.737185521589863779e-02
9.720314267578283873e-01 2.992376533203185973e-01 2.100094335937489551e-02 1.794326505859392462e+00 9.508486118163781420e-01 2.405989565429645649e-01 6.668986240725402581e+00 4.365154320346207761e+00 1.138400051195872953e+00 1.073568662503539883e+00 2.622303003806891186e-01 1.183506525837673268e-01 1.283911578542827787e-03
9.303889873046938819e-01 3.088696020507860629e-01 2.015820703124981614e-02 1.805741058105475805e+00 9.154652631835701326e-01 2.488341796874936063e-01 7.682367053663256229e+00 4.356720208293487495e+00 1.086663207169438872e+00 1.060183027954238799e+00 2.679671598613527772e-01 7.479453431479450576e-02 1.655564735782244371e-03
9.783161845703229886e-01 2.938472890625034029e-01 2.036017919921871352e-02 1.870092344238300175e+00 1.065086833496064589e+00 2.443286025390591087e-01 7.217310984136236840e+00 4.346573489412722147e+00 1.232055594226091122e+00 1.100648742658919321e+00 2.551999478423587764e-01 8.105140537569247017e-02 5.285220469685148609e-03
9.728516049804790677e-01 3.033925532226605104e-01 2.201495947265613012e-02 1.814700360351570119e+00 9.410264614257590754e-01 2.278833359374959622e-01 7.305620655162641697e+00 4.333858208920537969e+00 1.226821003548236977e+00 1.114399238375147538e+00 2.630217733726120666e-01 8.988486083073056465e-02 1.061773779994279465e-02
1.010060769531264668e+00 2.848552695312556171e-01 2.095186914062484307e-02 1.807282594238295070e+00 1.024299665527321324e+00 1.917481748046862833e-01 6.712196058353672612e+00 4.337124318020448399e+00 1.297187503104334505e+00 1.131344774259769759e+00 2.465174628997814366e-01 1.032724267979390348e-01 6.348917010873652601e-03
1.046515005859386616e+00 2.748563120117237246e-01 2.198889355468746851e-02 1.834292759765646874e+00 1.036807759765599801e+00 2.082954072265634227e-01 6.219258650458251658e+00 4.341929669101605604e+00 1.339130250204630057e+00 1.144698813652949232e+00 2.402171511737126453e-01 1.169453384937377272e-01 4.200807435788624783e-03
9.974426992187657159e-01 2.895210419921926404e-01 2.122423925781238840e-02 1.787759781250009894e+00 9.920199208984156192e-01 2.001835351562478715e-01 6.887681800128798493e+00 4.337534750309503195e+00 1.256946661432352119e+00 1.123614746277504350e+00 2.504368904055410128e-01 9.813957781100977884e-02 5.719836237284639698e-03
9.708251699218926056e-01 3.011107924804752312e-01 2.111299316406233320e-02 1.774093940917984780e+00 9.485337924804402299e-01 2.313265898437456281e-01 7.051658207696226199e+00 4.345498212248022796e+00 1.180448531118194699e+00 1.097545087962989108e+00 2.618838389545876111e-01 7.303933230041484426e-02 1.278336237898067057e-03
1.018819105468765418e+00 2.802312934570380110e-01 2.127600390624985807e-02 1.768987050292989416e+00 1.053529448730438522e+00 2.075144521484363069e-01 6.790073093219018752e+00 4.335089095257329106e+00 1.275991086651647954e+00 1.138067731391968929e+00 2.430529176830182048e-01 8.016088585823764878e-02 1.041728828071303813e-03
1.069856315917978140e+00 2.648590209960987596e-01 2.183202099609375321e-02 1.840078363769562575e+00 1.119062907714815314e+00 2.012192382812516833e-01 6.291267686586972552e+00 4.328941047354708083e+00 1.416940191176549124e+00 1.174551776375462042e+00 2.304208169145416374e-01 9.465088093103429800e-02 4.038647262687912465e-03
9.933440278320407879e-01 2.936957607421912253e-01 2.131645361328120269e-02 1.846810029296890976e+00 1.051785451660128823e+00 2.119205112304658467e-01 7.132836283638751773e+00 4.331094169170603969e+00 1.295592355215651192e+00 1.129723943002788999e+00 2.540808501351470849e-01 8.185330644226845864e-02 9.109250623645473097e-03
9.217425971679740204e-01 3.136081655273492697e-01 2.039954492187474877e-02 1.789759619140629754e+00 8.454460224609133823e-01 2.569574809570233653e-01 7.703863203095847823e+00 4.359624176985106736e+00 1.052273730453421097e+00 1.051024638599663108e+00 2.725681543841464438e-01 7.050437493161655633e-02 5.780880256304615512e-04
9.907275947265723470e-01 2.908837773437536467e-01 2.106445214843748193e-02 1.871118825683609543e+00 1.017020956542939558e+00 2.457231660156213859e-01 6.948183718915055707e+00 4.352421542064309534e+00 1.226783951844131693e+00 1.100220266796256841e+00 2.537068076513698811e-01 1.018007144351816412e-01 5.725306318703268088e-03
9.476831459961002624e-01 3.017104052734421171e-01 1.992852734374982865e-02 1.813827410156262809e+00 9.949480419921588048e-01 2.410053969726507761e-01 7.513657398098601448e+00 4.353040953880920938e+00 1.136846038791472280e+00 1.074998209025291418e+00 2.615633175999611537e-01 7.955152846813672018e-02 2.710680236788235754e-03
9.438889692382810281e-01 3.056186191406283781e-01 2.172177539062499982e-02 1.788226448242185018e+00 7.614931874999820716e-01 2.585011655273384834e-01 7.601337022637893348e+00 4.359096093665121074e+00 1.067959949736068781e+00 1.065026466269076044e+00 2.660838901623163166e-01 8.844492174557276598e-02 2.044313387962094167e-03
