Teff L dnu02_median dnu02_slope r_sep02_median r_sep02_slope r_avg01_median r_avg01_slope r_avg10_median r_avg10_slope
5.411912606813602811e-02 5.305253115762455923e-02 5.832543669177488177e-02 6.719917316106693850e-02 7.118462490685460720e-02 8.269044641110430416e-02 5.741291029391857453e-02 8.834438091215139621e-02 2.677145255525837375e-01 1.999568448447849867e-01
5.908356810953496047e-02 5.550203602007811737e-02 5.557156640593193669e-02 6.788630796154179747e-02 6.202537250181804768e-02 8.846499650219256938e-02 6.782611138274113882e-02 6.711699354684602659e-02 2.159420778717675848e-01 2.605809696975479040e-01
5.808609190184375881e-02 5.856142443751408133e-02 5.782815325438004500e-02 7.005912422963933572e-02 6.760594583631629462e-02 6.953025772294067763e-02 9.089072723311895918e-02 6.994528065045488296e-02 2.443113096317045818e-01 2.131816851020875148e-01
5.639380501650587130e-02 5.217934958293990455e-02 6.017324361206061178e-02 7.477667110606049661e-02 5.737581907420625377e-02 7.207968546209546357e-02 1.332535114914478458e-01 1.453116211482631537e-01 1.269338201313976733e-01 2.215224733750228714e-01
4.807047660853942805e-02 6.528023406107910653e-02 5.527907501870621410e-02 6.731066711872624175e-02 8.301128525993592411e-02 6.934493686746055763e-02 7.866216129493101838e-02 1.027946580110818131e-01 2.443151378522138428e-01 1.859313679073258674e-01
6.167401911393354669e-02 5.691250537926002134e-02 5.143595747639474053e-02 6.730320351381145760e-02 7.739730313696012443e-02 8.169262589778415740e-02 6.507350847485922352e-02 9.181404029012521506e-02 1.926079988618802641e-01 2.540888378549911453e-01
6.128866586623234192e-02 5.745527172897450102e-02 5.764205322970451101e-02 7.562306724282208403e-02 6.192424046632168805e-02 8.218432138904871453e-02 5.824825312937023658e-02 1.011152203601421301e-01 2.135183281512333109e-01 2.310005784361504333e-01
5.805819929515396161e-02 5.696623627984044591e-02 5.880560030631314106e-02 8.702245406513575698e-02 6.336280917450423655e-02 7.821281567969523563e-02 7.631074017383002173e-02 8.108358755146274910e-02 1.740993905435914979e-01 2.660781669304729258e-01
5.908567614064615114e-02 5.293304000776000162e-02 5.337233374019537818e-02 7.138329598586495850e-02 6.048756640446299043e-02 7.242919507173857518e-02 6.487870285310527729e-02 1.244090956019681532e-01 2.011003931765972252e-01 2.399207010176612753e-01
4.775004359692556349e-02 8.087953243621003041e-02 5.130990060092252558e-02 6.086659823985340889e-02 6.901196492131447813e-02 7.799877759821131906e-02 8.195367611192444501e-02 7.635981340319214494e-02 1.927863796207265612e-01 2.610833134707195580e-01
6.129487514703931689e-02 4.561002118038313957e-02 6.847021134564021394e-02 7.926345929783815136e-02 6.330031429559500322e-02 6.826584845039321281e-02 5.183442138340361299e-02 9.518053268422729807e-02 1.897450201240487022e-01 2.770352960914312934e-01
5.696600020024194383e-02 5.395459439653511186e-02 5.377144996679317918e-02 7.142482462315576097e-02 6.261901310102384322e-02 7.707127156537919854e-02 6.998665305983886586e-02 8.466609752569817515e-02 1.941073190301016160e-01 2.754327765312323262e-01
5.959983900469274787e-02 6.339395945520907849e-02 5.364460746405715075e-02 6.786601421895480102e-02 7.883890548270929000e-02 7.253548561417097473e-02 7.070290836362594367e-02 8.666683003896251403e-02 1.900654692761055975e-01 2.566859810815118048e-01
5.737417075884191503e-02 4.721814595218304378e-02 5.895955433448521466e-02 6.125293284502937585e-02 8.064820817222383142e-02 7.092357320753440997e-02 1.424847343760177742e-01 1.213424536554522787e-01 1.514554074755559143e-01 2.083408192226763045e-01
4.904590623433234542e-02 6.202060913406413217e-02 6.472827119344740088e-02 7.409504647871850702e-02 5.888632907037288228e-02 8.615982735223021161e-02 7.004251063877817152e-02 1.268501093927920098e-01 1.484166119094158520e-01 2.597547785958483901e-01
4.871804602913271803e-02 6.630668620400477498e-02 5.811329892452037071e-02 6.450677013016804795e-02 6.582591534174141168e-02 7.031191997263680493e-02 5.631061345058822193e-02 1.154996478754093392e-01 2.773799350377015860e-01 1.770271670340967662e-01
5.193482642731459681e-02 4.919304246976671097e-02 6.713641080819830742e-02 8.184263835235475182e-02 6.516745600882634104e-02 6.604022297120638874e-02 6.378700585789869038e-02 1.101506438885050537e-01 1.662494031081074020e-01 2.784983501078218682e-01
4.805745885845962712e-02 6.241632748839957140e-02 5.849766535376605542e-02 6.060850471949353474e-02 7.088749061202505308e-02 8.175902754971353659e-02 6.327606501439497766e-02 9.797770616862622184e-02 2.750955626822873534e-01 1.814241915528341520e-01
5.670420651426414521e-02 5.568786204308147358e-02 5.798823465670679272e-02 7.036888188644835340e-02 6.089080276540790454e-02 7.245161053413862184e-02 1.391098559157079861e-01 1.311277088778230460e-01 1.494614952036627253e-01 2.062093416027590831e-01
5.761091446079672634e-02 5.618939711313759161e-02 5.857003475138192888e-02 6.635501872264072676e-02 6.236977217579265514e-02 7.503789996678285334e-02 6.621897221470636474e-02 9.537069053852623157e-02 2.640038253516265310e-01 1.982734747046084045e-01
7.998884229137379065e-02 5.143854905064180333e-02 6.307494097404769962e-02 5.895905065852001525e-02 7.019339972989747933e-02 7.734930535123592243e-02 9.425721753335783437e-02 1.212642394218151620e-01 1.771274296190125941e-01 2.063470253700976642e-01
5.556758039409095962e-02 6.420433243025333581e-02 5.305998964889410696e-02 6.652004936612238017e-02 7.933999282241363527e-02 7.287597773605282436e-02 6.569824532117456151e-02 1.095303929084918970e-01 1.678688642684960375e-01 2.653345751040103173e-01
6.990187633608820061e-02 5.608631633598236410e-02 5.275085593252876875e-02 5.884229147792073567e-02 8.478559099737668914e-02 7.630523096641725345e-02 6.764377689365252966e-02 1.130379738418069435e-01 1.715572804757063141e-01 2.490888067425202357e-01
5.097507628845601713e-02 5.857462274268736280e-02 5.746657420877576694e-02 5.687678078941815762e-02 9.044043167648060932e-02 7.572355002509358057e-02 1.039585835223049426e-01 9.680104551042426064e-02 2.218332339355378602e-01 1.873501013008213867e-01
5.584681890456256320e-02 5.540335855914109431e-02 6.292916416652105660e-02 6.411243984941641938e-02 6.442153594092757396e-02 6.328766360473492281e-02 1.350054233108528845e-01 1.417581192619891406e-01 1.338069410063552900e-01 2.234285353954989783e-01
6.327869459808420360e-02 6.075849071814871244e-02 5.709136763558422811e-02 8.505861116749834083e-02 6.235334013709192130e-02 7.290681093236296706e-02 6.487907784341791217e-02 9.186476748460514763e-02 1.782995967815478588e-01 2.635092427016587080e-01
4.956273401229703557e-02 6.431866448490261567e-02 5.512169445726703559e-02 5.540197993887710504e-02 1.044014077475498986e-01 7.662813307695162668e-02 8.306881097086186994e-02 9.492888748740854754e-02 2.379220067518599824e-01 1.786456810720243593e-01
4.600065361183264950e-02 7.126025680244221783e-02 5.132011375463280817e-02 6.421605893685979061e-02 6.825896460828335954e-02 7.886546506271982504e-02 7.287955153114283879e-02 1.002374934605044093e-01 2.584683830686088091e-01 1.884930591629733754e-01
6.030638479738343466e-02 5.841349989581971075e-02 5.141361814171269140e-02 5.699369570384774097e-02 1.013517228900144840e-01 7.613527280763945915e-02 6.736367259770952021e-02 1.137987835737403475e-01 2.175870076703075862e-01 1.966363419218249420e-01
5.389971331626020740e-02 5.375884804593446947e-02 6.549780564266917404e-02 6.995824917210825833e-02 6.669908442083430367e-02 7.184399847754956159e-02 7.405888242379862763e-02 7.557707176103443947e-02 2.726158811289676187e-01 1.960904656108432842e-01
6.458707681160753833e-02 5.172133365328607235e-02 5.642824068814304012e-02 1.079407313338151819e-01 4.612322617372797973e-02 7.652367012021364656e-02 8.353964690437434837e-02 1.193133020497835761e-01 1.476582693800348456e-01 2.461645028850137917e-01
6.140933324010054706e-02 4.804067626530409557e-02 6.892941171168215364e-02 8.275930774614333185e-02 4.915912835116701546e-02 8.231389827751836585e-02 8.676343183133801429e-02 7.099479997236125828e-02 2.182279708678673547e-01 2.314020417365178495e-01
4.898427494132677473e-02 5.827677696974338517e-02 7.006801185878502869e-02 7.021321791574601512e-02 7.223556897391131271e-02 7.486158512149734823e-02 5.632945229497518524e-02 6.964170903510454036e-02 2.130798182033520893e-01 2.663095846855583759e-01
6.810196430120189770e-02 5.640709963759862194e-02 5.625636505288057060e-02 6.886409560193260115e-02 6.841490766316188354e-02 7.013835751169487931e-02 7.234245356554665218e-02 7.591562061728947264e-02 1.948816518571921674e-01 2.686774841915012257e-01
6.430237335706659452e-02 5.755109719178871236e-02 5.839439269090999224e-02 6.101649175641413875e-02 1.010017236246446987e-01 7.566706792917418656e-02 7.279322101529786537e-02 1.041720355184896918e-01 1.631067856576843833e-01 2.419948112585298128e-01
5.829866106790645292e-02 5.240647524939970325e-02 4.999725150756888920e-02 6.415489609505130308e-02 6.365569783891127098e-02 7.982984758620553789e-02 1.044504307716532937e-01 1.217614438136035010e-01 1.570328916323775192e-01 2.484124044373225981e-01
5.579940199626631792e-02 5.829499040096638302e-02 5.199222662518977744e-02 6.291276959568466165e-02 7.671519717651274772e-02 7.074143732015503172e-02 5.864828521078795098e-02 1.236475677360192454e-01 2.528175117710779185e-01 1.884306121673399725e-01
6.159842110489444772e-02 5.123375941907570841e-02 6.654667162555810700e-02 7.615399232220028403e-02 6.619045902576047025e-02 8.690532092487401883e-02 5.400402113666583070e-02 9.448288182170626326e-02 2.629978677682247579e-01 1.798866048510400772e-01
5.426043063266249022e-02 4.758203668133202668e-02 7.007219857282510900e-02 6.204065959368279537e-02 6.593500043179514880e-02 8.253944081024214285e-02 1.175585818868340043e-01 1.259219201010691735e-01 1.416176006375950147e-01 2.324721306519620390e-01
5.146347159533536803e-02 6.362020973542267810e-02 5.175527778431569109e-02 7.629056066622749710e-02 6.870226428453082845e-02 7.217536247738622068e-02 5.739085948338885218e-02 9.371489538227097127e-02 1.846368323056675198e-01 2.802502662854544635e-01
5.997239008453784243e-02 5.322362618319542021e-02 5.422664070809910669e-02 6.341854376448197161e-02 7.147097217074756259e-02 7.971687344123930263e-02 5.424536040472069387e-02 1.161619610031406208e-01 2.646092988401920199e-01 1.829543333996455357e-01
5.789776120122015063e-02 5.419399765248764794e-02 6.357197834421927929e-02 5.344147323654345472e-02 8.767529400876121481e-02 6.988409265262444936e-02 5.792588381586371432e-02 1.134385588799871197e-01 2.657253153009087598e-01 1.762456449073842024e-01
5.547212278711101396e-02 5.556871935055992390e-02 5.917559513818527323e-02 7.162439840933243484e-02 6.361112306097538305e-02 7.615766750667563034e-02 6.534569854414525036e-02 1.235821388165538326e-01 2.005632600843052227e-01 2.288992763021560906e-01
6.545965518821214579e-02 5.599334206337682612e-02 5.705348010205510412e-02 6.744545988687790372e-02 7.224928621931128725e-02 7.500640016741318139e-02 6.562199877884980492e-02 7.860490045838404438e-02 2.585717863444879083e-01 2.039936907910318564e-01
4.875584429705114714e-02 6.310903488312173681e-02 6.407006855645398791e-02 1.202908363222539995e-01 4.732481777913385285e-02 6.825951919223485764e-02 8.183109265154638046e-02 9.198693207684364992e-02 1.583208047199434476e-01 2.560510495214169957e-01
5.318234371125160620e-02 5.042754684005829741e-02 6.533442071248349303e-02 6.717715542547923746e-02 7.755672933733354091e-02 7.348595497781780506e-02 6.567863251304435768e-02 1.337782107108649310e-01 1.458508100316071310e-01 2.675281957400595934e-01
5.341504715491064703e-02 5.090840480321252165e-02 6.491542621590036533e-02 6.838246640262149456e-02 7.786422605753583193e-02 7.521368460173674664e-02 7.453084816744962038e-02 7.246518107267992115e-02 2.701740709956239050e-01 1.921306445283288700e-01
5.852899567057263941e-02 6.091931764594796239e-02 6.169767886096946818e-02 5.828079500120009193e-02 8.873775729724461825e-02 7.100613809860431558e-02 9.356059568438697405e-02 6.447164702204073727e-02 2.655701933702306339e-01 1.772268813488026007e-01
5.224235965509520935e-02 6.423067400476879796e-02 5.567695018050648065e-02 4.636562383770677365e-02 1.275411309137099158e-01 7.327155264193714601e-02 6.213249965090317239e-02 1.097140860611505314e-01 2.146528480703614183e-01 1.941722749838604989e-01
5.585257391527680138e-02 6.346672539318608253e-02 6.131792577729747173e-02 8.875670587076815721e-02 6.476257343175058356e-02 6.657778197220488858e-02 5.688112436079503786e-02 7.608425336233984315e-02 1.896102410670976457e-01 2.766900948492834744e-01
5.533721738900631432e-02 5.908530069656523637e-02 5.543320359538630310e-02 6.220791392886677873e-02 8.355824861963027927e-02 7.410001429763139746e-02 5.971676130242244834e-02 8.316059111321119635e-02 2.682411252691049852e-01 1.991596237881751164e-01
7.338976818269662972e-02 4.177006907529279972e-02 7.004599818632942232e-02 6.627122629816760424e-02 6.474692830394149223e-02 6.523998192344422631e-02 1.060032878235633580e-01 9.559818110382900525e-02 2.512963694467292841e-01 1.656381896560061573e-01
5.696278948507767920e-02 6.139453032913220337e-02 5.215634981394601244e-02 7.937255949973709424e-02 6.174377502839348275e-02 6.867334412290053425e-02 6.220276350440356178e-02 8.858985026300048027e-02 2.115186100535001723e-01 2.573854278999087031e-01
6.334947344703850680e-02 4.730011946098816589e-02 5.906548609535097055e-02 8.011095522174592476e-02 5.927949048214122690e-02 8.029621964667187084e-02 6.212080348470019886e-02 8.794140132163157098e-02 2.688527903099889316e-01 1.916832605297425773e-01
4.823225101636608586e-02 6.141761442721052622e-02 5.066765015157621843e-02 6.820690390966130390e-02 6.590399851751391203e-02 8.282619229654261672e-02 7.069474864067899766e-02 9.006319136206275555e-02 2.274315368421452044e-01 2.345559128362423029e-01
4.959270439694703214e-02 6.273195271311080012e-02 5.934242944080297261e-02 7.053732335647069918e-02 6.221994745237544033e-02 7.352271163542822840e-02 9.767159929995444800e-02 6.827212495290917171e-02 2.066918519671602228e-01 2.494173547848410610e-01
5.657115076352152438e-02 5.769055631881687268e-02 6.645333868120927023e-02 6.836586712225507789e-02 6.275139338289871527e-02 6.817015482730172382e-02 7.149326969207223104e-02 1.018949915968746373e-01 2.540312617840461140e-01 1.925780158310038959e-01
5.213559918872050225e-02 5.984537420854504214e-02 4.779092431942306290e-02 6.501475625816773019e-02 7.052401170816557929e-02 8.124785953805709060e-02 6.107971221707052950e-02 1.038179629303562085e-01 2.646734589736139953e-01 1.938703406578802246e-01
5.427198774960264455e-02 6.093903059600914301e-02 6.007546756684602890e-02 8.375611964348206318e-02 7.082480116693089245e-02 7.341002695936087175e-02 5.740011061419401234e-02 1.031973546294164684e-01 1.602147229484465196e-01 2.759103781257115084e-01
5.297815975974779629e-02 5.898909954372727471e-02 6.267675602269764945e-02 6.012406328455825733e-02 6.612692291043580084e-02 7.549974052178407002e-02 7.378271964081895007e-02 1.159865203340646050e-01 1.629653949108521571e-01 2.708706230713135432e-01
5.066108761569364932e-02 5.702192941500065781e-02 6.077454084822310476e-02 6.054996758206176305e-02 7.220640000239114675e-02 7.391150947807660632e-02 7.427029306088754612e-02 1.312615509367818789e-01 1.445094046090162621e-01 2.748333164518673710e-01
5.477000216994552112e-02 5.551208125945320676e-02 5.232956056242589471e-02 1.080349621757467904e-01 5.757701499875108458e-02 8.658841929766536438e-02 6.832658799216843881e-02 1.009911721327541173e-01 1.584438012435014365e-01 2.574263981675881663e-01
5.789196567072933675e-02 5.790945081317272480e-02 6.011032990256048175e-02 7.433076112472494779e-02 6.653441601397333538e-02 7.778530070369132909e-02 6.645708463133197241e-02 1.028869154144366194e-01 2.325786689833902188e-01 2.035151067419890825e-01
6.237879263858516626e-02 4.693112083434088783e-02 5.362575178154133787e-02 9.513174838747824602e-02 4.868837331129289431e-02 7.379097326397622558e-02 1.236371421602273230e-01 1.118759980801524445e-01 1.645874741547877218e-01 2.193526253876178500e-01
