Teff dnu02_median dnu02_slope r_sep02_median r_sep02_slope r_avg01_median r_avg01_slope r_avg10_median r_avg10_slope
6.259508225600540765e-02 6.600901289486332812e-02 7.130708382916373100e-02 6.345451776049806925e-02 9.674083710271964842e-02 1.029560745854714021e-01 7.503588947462878911e-02 1.589841092722717730e-01 3.029173928243779068e-01
6.874196072061083962e-02 6.640283408323917336e-02 6.359459848527339310e-02 8.090128811959901300e-02 1.012976158944195043e-01 9.085781342650897652e-02 9.298743878894152881e-02 1.501162303544271437e-01 2.851002201269804415e-01
6.539221039574363847e-02 6.892914511670451827e-02 6.897966494230046985e-02 9.901114752394896135e-02 6.617622128761267708e-02 9.457661479961146367e-02 1.454759531625358371e-01 1.479667651883739277e-01 2.434922775831684927e-01
6.547277214650028265e-02 6.124550028999648649e-02 7.067995167302346116e-02 8.834095815489366454e-02 6.499302464316528138e-02 9.673403995112950238e-02 8.903841779850349414e-02 1.632734421094997890e-01 3.002218932332880175e-01
8.411605517847105251e-02 5.259280006635184274e-02 6.854689083094829549e-02 8.190131975604453274e-02 9.496993657609420492e-02 9.521658893765477805e-02 8.053312645397839309e-02 1.504105225449403060e-01 2.917127596555165181e-01
7.335174114744041907e-02 6.720913988865913347e-02 6.545225420769633373e-02 6.251290908998906326e-02 9.033282420668879709e-02 8.453796761144335981e-02 9.561416100914801874e-02 1.586858011121719536e-01 3.023032017267628380e-01
7.344401016346299715e-02 5.880973941214295841e-02 6.513454569098710289e-02 6.754772015688782771e-02 1.087160640828676861e-01 8.646123200375323281e-02 1.300015339400942826e-01 1.464541379466396953e-01 2.634310166031641476e-01
6.604237965018473766e-02 6.888295687475122497e-02 6.570355960259199879e-02 1.122486401968547515e-01 5.711442796800727389e-02 9.810337737146836157e-02 1.087668427819036693e-01 1.462048922244722493e-01 2.769329233297656567e-01
6.331245375206236148e-02 7.424753579731779851e-02 6.286948605139762447e-02 7.834574107015646049e-02 9.829599735211479172e-02 1.055056613512378866e-01 1.016607880673732478e-01 1.454808833808715063e-01 2.702814531774682671e-01
5.819530389352311345e-02 6.336461648424350501e-02 6.050087073501961982e-02 6.184148789705234961e-02 1.221601853226307460e-01 1.050200258614135962e-01 9.102262344927294913e-02 1.445801034126116547e-01 2.933147829442325216e-01
5.899779974237589347e-02 7.250271932565237332e-02 6.761950366860572381e-02 8.211351511045061891e-02 7.133640582880031167e-02 1.055226860100922370e-01 8.184304613328441391e-02 1.617739238016450698e-01 2.982904003790933234e-01
6.035034601412754551e-02 6.915590608851129861e-02 7.479845760389505771e-02 8.672005181230214854e-02 7.513243129023688960e-02 1.000990955349818634e-01 6.774214122436511554e-02 1.737404648503468318e-01 2.922611055812331382e-01
5.598173454034380964e-02 7.702298480861456687e-02 7.050870794472439973e-02 8.056074812094220217e-02 6.712862177692725807e-02 1.034980095962717561e-01 8.506379608875151710e-02 1.533000792528893819e-01 3.069353178705351848e-01
6.235370478509900255e-02 6.439615565717451973e-02 6.281377407094228260e-02 9.330566004280139991e-02 8.113856627918968056e-02 1.117057100397283870e-01 7.937845465041519499e-02 1.435335052897544761e-01 3.013744691848950219e-01
7.558267125955893395e-02 5.502159813870747401e-02 6.962657924156127887e-02 9.229875734863134118e-02 8.422591220977997117e-02 8.874174511697911771e-02 1.371763274198252724e-01 1.477624277186135870e-01 2.495639815463429334e-01
7.127673803063142022e-02 7.440268199675575955e-02 6.571549516621046083e-02 9.908817302104223901e-02 6.882718087697739517e-02 9.611144566211739237e-02 1.137129205085931627e-01 1.305516726934317084e-01 2.803136920442405033e-01
6.160423564159187015e-02 6.642832491493702585e-02 7.248655066602029129e-02 9.120796924324946209e-02 8.977550672070835902e-02 8.837781093796298615e-02 1.043775738524356927e-01 1.507240592655183786e-01 2.750179687575758924e-01
6.749876637695501058e-02 6.589099168951451091e-02 6.967700699858216107e-02 1.044648836152719112e-01 6.788301653314632311e-02 1.006516950728877091e-01 8.128242646478280042e-02 1.480540734234829514e-01 2.945971398253766083e-01
5.911156881769083493e-02 6.117710920294992111e-02 6.535626366043680024e-02 6.837821719641880291e-02 1.050916972189352289e-01 1.046489521028155789e-01 1.103030780568146629e-01 1.441333349260367769e-01 2.817997788179013585e-01
6.440229759111540386e-02 6.276430490067916312e-02 6.227131925877099627e-02 8.713107678511777809e-02 7.859121721217528223e-02 9.900268158620606496e-02 7.719208857222129017e-02 1.686734634682559852e-01 2.999715506254580499e-01
5.021009535633189774e-02 7.350513501071492817e-02 5.944121514675054091e-02 7.557753369120481790e-02 8.433778776589422044e-02 1.239002472119592052e-01 6.748774521158963646e-02 1.577424629054868799e-01 3.077977777000678872e-01
5.930069512722176833e-02 6.042538831321633136e-02 6.858877739063549972e-02 5.703168023369932504e-02 1.016426193663258482e-01 1.010984305706508907e-01 8.213999095430940534e-02 1.804158859817631133e-01 2.893565320621777626e-01
5.450759357632136565e-02 6.254255377092639290e-02 6.698070246710156883e-02 6.638986851172147541e-02 7.641940726623908109e-02 9.740057273643257241e-02 1.033346840406828282e-01 1.634180374810207392e-01 3.090065801495540110e-01
5.722255603202778401e-02 7.641948591537170432e-02 6.629719871048986302e-02 1.072704046077796042e-01 6.482927240123041723e-02 9.239852743200654972e-02 9.992298312288619422e-02 1.464024962028352972e-01 2.892370755753724265e-01
7.719943278457117031e-02 5.284733881576478970e-02 6.088390007823516609e-02 6.974735214562632901e-02 8.679130888152299106e-02 1.013401418071722404e-01 7.900010114338625045e-02 1.648517517671934662e-01 3.073386725765275829e-01
6.068918786043235591e-02 5.905923119036371460e-02 6.541603408737212133e-02 7.783480596030972753e-02 9.732443329771631180e-02 9.730859948609926757e-02 8.014441431795694959e-02 1.758096151425727061e-01 2.864136786571768734e-01
7.711459024081590563e-02 6.023601624991419684e-02 6.267155113134713351e-02 1.035966640902317298e-01 7.597863433417553769e-02 9.993296627277253874e-02 8.366860788927728276e-02 1.545900189506789202e-01 2.822109508407868450e-01
5.921535796309253252e-02 6.995539639269861276e-02 7.526861352822003526e-02 1.201824174011553309e-01 5.728664627241151358e-02 1.035982502244934406e-01 1.181234850344070747e-01 1.380703751907123300e-01 2.582994579928091228e-01
5.998445616668298536e-02 5.477598844615020474e-02 9.314088916196848478e-02 1.046405128708605414e-01 8.937144420949663659e-02 8.518751689267627103e-02 7.527711976181444831e-02 1.481390460217424099e-01 2.894830264686080179e-01
5.853592254369084646e-02 9.779625553464808829e-02 6.076945479578765158e-02 7.211339608346202523e-02 7.442811061272365525e-02 1.146564803990540726e-01 1.251384978236847745e-01 1.395742501157333781e-01 2.569876320912155010e-01
6.078740561030095135e-02 7.704249109590904920e-02 7.339604262125221101e-02 6.036887914670355931e-02 1.125887854903505625e-01 9.381451337703067272e-02 1.529819097799076377e-01 1.416167005683519609e-01 2.274032723101934161e-01
6.099509896573793860e-02 6.098502354080728022e-02 6.066513484856073807e-02 6.739859045892278300e-02 7.888407896338699155e-02 9.940506494803390269e-02 1.183086727508816938e-01 1.687002637178666442e-01 2.846580718058019932e-01
5.729126575759260764e-02 6.511419551671480954e-02 7.636294996401873925e-02 6.972872550773472067e-02 8.067550391793726350e-02 1.070207548498631478e-01 1.013256382121247440e-01 1.507066124390319395e-01 2.917743538349819588e-01
6.894497151053695372e-02 6.666083764599546602e-02 7.121496841381243226e-02 8.468898738649616176e-02 9.608336926295858726e-02 8.694218659606550714e-02 8.579420332777115688e-02 1.631596881170588875e-01 2.765107877393047642e-01
5.454894269923073885e-02 7.075943640228705978e-02 7.012308790472612796e-02 8.616478164551058527e-02 7.362809527805432019e-02 8.785112772961058136e-02 9.643821766870259993e-02 1.630843480846927984e-01 2.974019625871853201e-01
5.913477626006190258e-02 6.499211843428419344e-02 7.203350213904687049e-02 1.184736963398910353e-01 5.832224916489073263e-02 8.862688555322781325e-02 1.017900542627246108e-01 1.557439394331424365e-01 2.808827784127304605e-01
7.040944207354010720e-02 6.083469021257949944e-02 7.045172323298561079e-02 6.906959429522981087e-02 8.763895677477509527e-02 1.137803838502565862e-01 7.773298493032607115e-02 1.524296146095472093e-01 2.976526100207599890e-01
5.800712361306925580e-02 7.079135970772305886e-02 7.870225316280857197e-02 6.993809316905974516e-02 8.786232481800733407e-02 8.938444378150778302e-02 8.404259065405303430e-02 1.654240624704329810e-01 2.958477486233382914e-01
7.637979970048726364e-02 5.075439555883298065e-02 8.352145513303017854e-02 7.921546130209343450e-02 6.499299291334957596e-02 8.899410621703252033e-02 1.072885933303689421e-01 1.544763234028462828e-01 2.943768724419587590e-01
5.393232667075487097e-02 6.745681457623517452e-02 6.512282784168968441e-02 7.480353196148363526e-02 8.011463502562547745e-02 8.882722312192169178e-02 9.463469772039784234e-02 1.758536004356345550e-01 2.992543426462571099e-01
7.669886257114422179e-02 6.590672758843417467e-02 6.140096012985463841e-02 1.061113973844771130e-01 5.715649115847466766e-02 9.138555408625659293e-02 9.092596522417176197e-02 1.423681846493580205e-01 3.080458572078288992e-01
6.619085140510859444e-02 5.489220200780425135e-02 7.402455976170606300e-02 7.535069781593012328e-02 9.060710386822044826e-02 8.570148251208228873e-02 9.197128452930898590e-02 1.731987213933422476e-01 2.880630967064969905e-01
7.069284863095366689e-02 5.616582008626888611e-02 6.755833613737004251e-02 6.568948209751417078e-02 9.233907726798619431e-02 8.978916347921211960e-02 1.471402600339192512e-01 1.553559665380251364e-01 2.552690457287505321e-01
6.633413971606676174e-02 6.282265743624482202e-02 7.404493287361865739e-02 7.614440676672797059e-02 8.431569799470055304e-02 1.012045792051063514e-01 7.923076551345353824e-02 1.573889797149732594e-01 2.985138407791080306e-01
6.214707038246729265e-02 6.897188638658545423e-02 6.875161232712877213e-02 7.171962541997899121e-02 8.162553453074157528e-02 9.432445768049398105e-02 1.020841217210328028e-01 1.541691208437487026e-01 2.962065707078225807e-01
6.648190211959657814e-02 5.590989963606726731e-02 6.543075945494568335e-02 1.149632523506768367e-01 6.672250135899586432e-02 1.090888591443810035e-01 7.480555971555510886e-02 1.485939078636092647e-01 2.980033583561723654e-01
5.287487984269162444e-02 8.081988667074828381e-02 6.439588554113273577e-02 6.758181482129745066e-02 8.092047522945522431e-02 1.006951287616363461e-01 9.279510597420913276e-02 1.699608635242067234e-01 2.899559596346224510e-01
6.434967617570509779e-02 5.949835535621451899e-02 6.701813968398930010e-02 8.210274713271463465e-02 6.052273599272799121e-02 8.798379107348240635e-02 1.051221975143205034e-01 1.659461801314054408e-01 3.074561769394402178e-01
7.087589201421509721e-02 6.029664431953490888e-02 7.774253189575840162e-02 7.595157325782445068e-02 8.104701147117696070e-02 9.134075814650517711e-02 9.274220195547182299e-02 1.539429879016975811e-01 2.960603990378156691e-01
6.720884322863679428e-02 5.875288347453849758e-02 6.823643388896778739e-02 6.057917800530619734e-02 1.179126219365455031e-01 9.261055709319367113e-02 1.451581853995033700e-01 1.393358748327259422e-01 2.502054221405821677e-01
5.703937612738819996e-02 6.598202951949774797e-02 6.878607915757092850e-02 8.383775761320834408e-02 7.266425299894649359e-02 9.431609578666109994e-02 9.210952502192383540e-02 1.641438117859749524e-01 3.011210719888284260e-01
6.560645263303156727e-02 6.339279092427815843e-02 6.914872566794806608e-02 5.771166369725203721e-02 8.707330521742444318e-02 9.520378671577550689e-02 1.165545689860486983e-01 1.657943385458497121e-01 2.795143676123917897e-01
7.417724354494496797e-02 6.121051718669007213e-02 6.505192698390195594e-02 8.498963902563545780e-02 6.845584839106716446e-02 7.749873326887846137e-02 1.341116618983595465e-01 1.657191128042297956e-01 2.687853168962926476e-01
5.733179752715107658e-02 6.775628038753256366e-02 6.390315123201684155e-02 7.779077897984056078e-02 6.355493317837149214e-02 8.659384032303509005e-02 1.060417739599251730e-01 1.760566582338805863e-01 3.009707861782465743e-01
6.882667570888571784e-02 5.898009444396647150e-02 6.738984339738768314e-02 6.196631720597791521e-02 9.200541923352544005e-02 9.025048925141196388e-02 1.336251530786202735e-01 1.513243714185942002e-01 2.756316362616302862e-01
6.227812447128430046e-02 6.273416020422882544e-02 7.843943519758389549e-02 7.134641008160921838e-02 8.921210326465811580e-02 8.794339866772901693e-02 8.640641382818443905e-02 1.618178844224862911e-01 2.998220698622359737e-01
6.701493903831022558e-02 7.425067509110125363e-02 6.607770208342955698e-02 1.082385473984740359e-01 6.435260255445418576e-02 1.093609820611403521e-01 1.437141024557441193e-01 1.254393015307144477e-01 2.415511477866317813e-01
6.895620989246835364e-02 6.592759569296587074e-02 6.175188298818145433e-02 6.572712449784660904e-02 1.021660337877436514e-01 9.258294386557552880e-02 1.493261159107962255e-01 1.495262992305028404e-01 2.440357941339193482e-01
5.778314649324347435e-02 5.786121235118254352e-02 6.907895186413459676e-02 8.591441891345663606e-02 8.402341430172144410e-02 9.914613475649354524e-02 1.009563770784311504e-01 1.548781697762290355e-01 2.903581744651075880e-01
7.466046689620625676e-02 5.737070972315192613e-02 5.940309889548869154e-02 8.057765763856940266e-02 7.064963080845705623e-02 1.121295535142820821e-01 1.163241234628743098e-01 1.571597071810957313e-01 2.717250518798746683e-01
6.524389282461745543e-02 5.893987417661531586e-02 6.239477936986689843e-02 6.172605933578115267e-02 9.384365321961458950e-02 1.170274697462076879e-01 8.798129202917721881e-02 1.597088421224837074e-01 2.931341371756360781e-01
5.879372869748956260e-02 5.813242643340372356e-02 6.964441432219692363e-02 6.340776805750991674e-02 8.302017898555333342e-02 9.901886011264603160e-02 1.312141973940440243e-01 1.820987142754446342e-01 2.546697117217118222e-01
6.171783567889521649e-02 6.657711322332804382e-02 6.854610336859373598e-02 6.699300031766383667e-02 9.727472178715595996e-02 1.043780009084832178e-01 9.183725992148289441e-02 1.462499178962275159e-01 2.964260468981695373e-01
6.617767352903843048e-02 5.961893166061970478e-02 6.547288095219358506e-02 9.581234646269784494e-02 6.946630806100211053e-02 9.269280159156045862e-02 8.936745094860318317e-02 1.607530260851372794e-01 3.006385807091474516e-01
6.636350788277775581e-02 5.513043172788199137e-02 6.521236628602859742e-02 8.544206178467182722e-02 7.096066890793599480e-02 9.338371412226444124e-02 9.339285911819733554e-02 1.744539400029524179e-01 2.956604501672895902e-01
5.813983669743391647e-02 7.295150967746401316e-02 6.346241163921505224e-02 8.849681417996461963e-02 7.935957952869415744e-02 9.851033068159147088e-02 8.551555463277094038e-02 1.554307684364568676e-01 2.981331945264089067e-01
6.405628262767724956e-02 6.266944332642668258e-02 7.173970004973068137e-02 6.770548393017297717e-02 9.742203737361966598e-02 8.474836617607364730e-02 1.413656122365567480e-01 1.664239680120409015e-01 2.438691062677014743e-01
6.688032072723971988e-02 5.673500196060803774e-02 6.579713123557846821e-02 8.080908428413241529e-02 7.389310352619882227e-02 8.911495945716525757e-02 1.052941805768050909e-01 1.701748760088597490e-01 2.913013422234124739e-01
5.922117448417482666e-02 6.191487662153648264e-02 7.210015791031193499e-02 8.937059002908331884e-02 6.777213589303515695e-02 9.166508800088790654e-02 8.575054344471123857e-02 1.674440603495350732e-01 3.047613732667239783e-01
6.583372301052368980e-02 5.598650029504306097e-02 7.636120725721379232e-02 6.348606387212055169e-02 9.659861062173377699e-02 8.709947188473303459e-02 9.788386209051264109e-02 1.661349270586449933e-01 2.906156339094744800e-01
5.596552898985042435e-02 6.942975816424651336e-02 6.257377816918660574e-02 7.057754493902143600e-02 7.238268583637506859e-02 1.076662868120008693e-01 9.484806676186667562e-02 1.624695092142393882e-01 3.040868411132129356e-01
